1042005,34,813,CLT,DFW
1041750,90,706,CLT,PWM
1041300,22,513,CLT,PBI
1040744,3,1162,CLT,DEN
1041635,5,1846,CLT,LAX
1041949,18,444,CLT,MEM
1041600,-7,285,CLT,JAX
1042220,-3,808,CLT,MSP
1040735,2,470,CLT,JFK
1041759,6,513,CLT,PBI
1041435,15,566,CLT,MSY
1041630,-4,371,CLT,IND
1041135,-3,441,CLT,TPA
1041259,1,113,CLT,RDU
1041615,76,113,CLT,RDU
1041425,-2,565,CLT,MIA
1040747,3,793,CLT,IAH
1040800,-4,473,CLT,LGA
1041500,5,314,CLT,BWI
1041145,0,473,CLT,LGA
1041120,3,793,CLT,IAH
1041305,18,473,CLT,LGA
1041312,86,793,CLT,IAH
1041425,86,473,CLT,LGA
1041445,40,793,CLT,IAH
1041609,-1,473,CLT,LGA
1041150,-5,197,CLT,ATL
1041840,0,473,CLT,LGA
1041315,5,702,CLT,MCI
1042020,85,549,CLT,FLL
1041155,62,521,CLT,RSW
1040955,-2,565,CLT,MIA
1042020,-3,223,CLT,RIC
1041445,16,513,CLT,PBI
1040953,0,1846,CLT,LAX
1042015,94,521,CLT,ORD
1042209,-1,473,CLT,LGA
1041835,-2,434,CLT,DTW
1041450,-1,318,CLT,PIT
1040738,-3,813,CLT,DFW
1041959,57,318,CLT,PIT
1041120,7,813,CLT,DFW
1042211,12,318,CLT,PIT
1041610,8,521,CLT,ORD
1040949,-4,318,CLT,PIT
1042214,2,813,CLT,DFW
1050935,48,1541,CLT,PHX
1051155,38,1162,CLT,DEN
1050921,47,197,CLT,ATL
1051310,17,633,CLT,BOS
1051130,18,702,CLT,MCI
1052211,9,1541,CLT,PHX
1051815,0,1983,CLT,PDX
1051630,25,1804,CLT,SAN
1051805,-3,1501,CLT,SLC
1051810,16,500,CLT,STL
1052020,-2,1995,CLT,SFO
1050738,22,1995,CLT,SFO
1050800,-1,197,CLT,ATL
1051810,2,1804,CLT,SAN
1052004,-1,813,CLT,DFW
1050755,31,1804,CLT,SAN
1052219,2,1162,CLT,DEN
1050740,-2,549,CLT,FLL
1051300,3,1541,CLT,PHX
1051430,17,1541,CLT,PHX
1051625,101,1541,CLT,PHX
1051315,3,470,CLT,JFK
1052000,40,1665,CLT,LAS
1051309,4,197,CLT,ATL
1050750,8,1665,CLT,LAS
1051320,0,459,CLT,EWR
1051115,4,459,CLT,EWR
1052025,7,793,CLT,IAH
1051640,50,1995,CLT,SFO
1051440,4,407,CLT,MCO
1050745,-1,560,CLT,BDL
1051800,10,1846,CLT,LAX
1051450,-1,813,CLT,DFW
1052005,-3,1541,CLT,PHX
1051612,21,565,CLT,MIA
1050800,5,1281,CLT,SJU
1050950,3,1281,CLT,SJU
1051430,24,549,CLT,FLL
1051150,27,1281,CLT,SJU
1051320,9,1281,CLT,SJU
1051820,19,1281,CLT,SJU
1051820,-3,951,CLT,SAT
1051445,19,390,CLT,PHL
1051640,-1,318,CLT,PIT
1052005,0,500,CLT,STL
1050924,5,407,CLT,MCO
1051749,15,390,CLT,PHL
1051145,5,1321,CLT,STT
1051750,58,1541,CLT,PHX
1051954,-2,521,CLT,RSW
1051635,-3,475,CLT,BUF
1051315,108,390,CLT,PHL
1051959,13,288,CLT,DCA
1052220,19,252,CLT,ORF
1051959,9,314,CLT,BWI
1052225,-1,314,CLT,BWI
1052015,10,498,CLT,ROC
1051315,53,813,CLT,DFW
1052010,0,197,CLT,ATL
1052214,-3,813,CLT,DFW
1051429,-3,560,CLT,BDL
1052211,25,560,CLT,BDL
1050955,13,549,CLT,FLL
1051304,42,407,CLT,MCO
1052215,0,565,CLT,MIA
1051610,2,285,CLT,BNA
1051320,-5,521,CLT,RSW
1052225,108,549,CLT,FLL
1051615,16,549,CLT,FLL
1051805,11,549,CLT,FLL
1052000,31,407,CLT,MCO
1051120,6,407,CLT,MCO
1051135,-1,288,CLT,DCA
1051120,-1,1665,CLT,LAS
1051620,-1,407,CLT,MCO
1051825,-3,407,CLT,MCO
1051130,73,1541,CLT,PHX
1051325,30,565,CLT,MIA
1050750,0,566,CLT,MSY
1051150,27,285,CLT,JAX
1051825,1,560,CLT,BDL
1050725,157,390,CLT,PHL
1050945,-1,702,CLT,MCI
1051455,1,288,CLT,DCA
1051840,41,793,CLT,IAH
1051640,45,288,CLT,DCA
1052212,-1,521,CLT,RSW
1051419,1,633,CLT,BOS
1050930,2,813,CLT,DFW
1051650,85,1980,CLT,SEA
1052219,26,434,CLT,DTW
1051805,5,1995,CLT,SFO
1051309,-1,288,CLT,DCA
1051815,45,566,CLT,MSY
1052215,-1,459,CLT,EWR
1051750,72,314,CLT,BWI
1052230,37,521,CLT,ORD
1051620,-1,441,CLT,TPA
1051120,16,390,CLT,PHL
1051635,39,390,CLT,PHL
1052211,0,390,CLT,PHL
1052015,19,566,CLT,MSY
1051959,10,390,CLT,PHL
1051800,6,1665,CLT,LAS
1050941,57,633,CLT,BOS
1051440,0,500,CLT,STL
1050734,4,1541,CLT,PHX
1052230,2,793,CLT,IAH
1051805,2,633,CLT,BOS
1052000,40,72,CLT,GSO
1051310,23,441,CLT,TPA
1050921,2,146,CLT,CHS
1051445,52,441,CLT,TPA
1050735,-1,565,CLT,MIA
1052211,9,633,CLT,BOS
1050749,-3,441,CLT,TPA
1051305,0,521,CLT,ORD
1051500,91,1995,CLT,SFO
1051636,98,434,CLT,DTW
1052215,-4,513,CLT,PBI
1052005,-2,633,CLT,BOS
1051815,400,459,CLT,EWR
1050926,61,470,CLT,JFK
1051140,187,565,CLT,MIA
1051840,84,470,CLT,JFK
1052015,114,1162,CLT,DEN
1051820,158,1162,CLT,DEN
1051825,6,318,CLT,PIT
1051440,1,521,CLT,RSW
1051315,62,318,CLT,PIT
1051600,16,197,CLT,ATL
1051619,28,521,CLT,RSW
1052225,7,223,CLT,RIC
1050754,13,314,CLT,BWI
1052245,7,113,CLT,RDU
1051444,201,808,CLT,MSP
1052220,18,407,CLT,MCO
1052020,11,113,CLT,RDU
1051150,91,521,CLT,ORD
1051426,8,594,CLT,PVD
1051949,3,808,CLT,MSP
1050926,0,513,CLT,PBI
1051954,67,285,CLT,BNA
1052230,-5,285,CLT,BNA
1051955,49,441,CLT,TPA
1052215,20,441,CLT,TPA
1051630,15,513,CLT,PBI
1051954,-2,146,CLT,CHS
1050745,3,434,CLT,DTW
1052010,-3,475,CLT,BUF
1051630,26,560,CLT,BDL
1051759,6,285,CLT,JAX
1051431,25,521,CLT,ORD
1050751,-3,407,CLT,MCO
1052225,7,197,CLT,ATL
1052211,29,470,CLT,JFK
1050930,16,1995,CLT,SFO
1051000,17,285,CLT,JAX
1050800,-4,318,CLT,PIT
1051000,8,473,CLT,LGA
1051805,46,113,CLT,RDU
1052215,42,288,CLT,DCA
1050754,-3,513,CLT,PBI
1051959,-3,565,CLT,MIA
1052015,4,285,CLT,JAX
1051140,7,314,CLT,BWI
1050941,4,441,CLT,TPA
1050955,5,285,CLT,BNA
1051435,57,113,CLT,RDU
1051155,223,459,CLT,EWR
1051129,95,633,CLT,BOS
1052015,-1,252,CLT,ORF
1052220,-1,562,CLT,ALB
1050924,64,475,CLT,BUF
1050930,72,1980,CLT,SEA
1052000,4,374,CLT,CLE
1050955,13,521,CLT,ORD
1052230,27,161,CLT,ILM
1051120,32,113,CLT,RDU
1052220,11,475,CLT,BUF
1052020,76,473,CLT,LGA
1051755,137,521,CLT,ORD
1050945,-2,314,CLT,BWI
1051145,3,549,CLT,FLL
1051620,-3,314,CLT,BWI
1050929,2,1162,CLT,DEN
1052005,13,702,CLT,MCI
1051315,184,314,CLT,BWI
1052215,0,524,CLT,SYR
1051455,68,459,CLT,EWR
1051122,7,1846,CLT,LAX
1051959,22,1846,CLT,LAX
1052010,51,459,CLT,EWR
1050935,8,374,CLT,CLE
1050929,7,793,CLT,IAH
1050755,-5,633,CLT,BOS
1050955,28,459,CLT,EWR
1051117,25,470,CLT,JFK
1050748,10,459,CLT,EWR
1051749,1,441,CLT,TPA
1050730,3,521,CLT,ORD
1051150,-3,562,CLT,ALB
1050735,-4,521,CLT,RSW
1051615,64,594,CLT,PVD
1050745,-3,1846,CLT,LAX
1051805,60,1980,CLT,SEA
1052009,10,594,CLT,PVD
1051611,32,633,CLT,BOS
1051700,67,706,CLT,PWM
1050941,4,371,CLT,IND
1051300,94,513,CLT,PBI
1051433,2,434,CLT,DTW
1050810,-3,808,CLT,MSP
1050744,15,1162,CLT,DEN
1051635,20,1846,CLT,LAX
1051949,0,444,CLT,MEM
1051600,-5,285,CLT,JAX
1052220,25,285,CLT,JAX
1051620,-2,524,CLT,SYR
1052209,3,594,CLT,PVD
1052220,2,808,CLT,MSP
1051759,1,197,CLT,ATL
1051759,-2,513,CLT,PBI
1051435,60,566,CLT,MSY
1050919,-2,566,CLT,MSY
1050742,-5,113,CLT,RDU
1051140,58,441,CLT,TPA
1051259,12,113,CLT,RDU
1051615,40,113,CLT,RDU
1051425,3,565,CLT,MIA
1050800,-4,473,CLT,LGA
1051455,76,314,CLT,BWI
1051140,-4,473,CLT,LGA
1051120,-1,793,CLT,IAH
1051304,50,473,CLT,LGA
1051312,4,793,CLT,IAH
1051425,29,473,CLT,LGA
1051440,7,793,CLT,IAH
1051609,58,473,CLT,LGA
1051150,-1,197,CLT,ATL
1051840,37,473,CLT,LGA
1051315,24,702,CLT,MCI
1052020,32,549,CLT,FLL
1051155,4,521,CLT,RSW
1051252,109,223,CLT,RIC
1050955,-1,565,CLT,MIA
1052020,-1,223,CLT,RIC
1051115,44,434,CLT,DTW
1050953,25,1846,CLT,LAX
1052015,0,521,CLT,ORD
1052209,86,473,CLT,LGA
1051820,12,434,CLT,DTW
1051450,22,318,CLT,PIT
1050738,-1,813,CLT,DFW
1051959,-1,318,CLT,PIT
1051120,3,813,CLT,DFW
1052211,3,318,CLT,PIT
1051610,0,521,CLT,ORD
1050950,-4,318,CLT,PIT
1051820,-3,813,CLT,DFW
1051140,-2,318,CLT,PIT
1061150,-2,1162,CLT,DEN
1060921,0,197,CLT,ATL
1061310,6,633,CLT,BOS
1062211,96,1541,CLT,PHX
1061815,14,1983,CLT,PDX
1061630,24,1804,CLT,SAN
1061805,16,1501,CLT,SLC
1062020,0,1995,CLT,SFO
1060738,-1,1995,CLT,SFO
1060800,1,197,CLT,ATL
1061810,1,1804,CLT,SAN
1062005,40,813,CLT,DFW
1060755,1,1804,CLT,SAN
1062219,66,1162,CLT,DEN
1060740,11,549,CLT,FLL
1061300,5,1541,CLT,PHX
1061820,3,951,CLT,SAT
1060935,2,1541,CLT,PHX
1061430,0,1541,CLT,PHX
1061625,4,1541,CLT,PHX
1061315,-1,470,CLT,JFK
1062000,30,1665,CLT,LAS
1061304,16,197,CLT,ATL
1060750,0,1665,CLT,LAS
1061159,-4,897,CLT,AUS
1061320,62,459,CLT,EWR
1061115,34,459,CLT,EWR
1062025,71,793,CLT,IAH
1061640,16,1995,CLT,SFO
1061440,29,407,CLT,MCO
1060745,24,560,CLT,BDL
1060930,10,808,CLT,MSP
1061800,10,1846,CLT,LAX
1061450,2,813,CLT,DFW
1062005,18,1541,CLT,PHX
1061612,3,565,CLT,MIA
1060800,-2,1281,CLT,SJU
1060950,40,1281,CLT,SJU
1061430,3,549,CLT,FLL
1061150,-3,1281,CLT,SJU
1061320,43,1281,CLT,SJU
1061935,32,1281,CLT,SJU
1061445,2,390,CLT,PHL
1061640,11,318,CLT,PIT
1062005,20,500,CLT,STL
1060924,1,407,CLT,MCO
1061749,9,390,CLT,PHL
1061145,-4,1321,CLT,STT
1061750,14,1541,CLT,PHX
1061954,27,521,CLT,RSW
1061635,-4,475,CLT,BUF
1061315,16,390,CLT,PHL
1061959,4,288,CLT,DCA
1062220,-6,252,CLT,ORF
1061959,15,318,CLT,PIT
1062225,3,314,CLT,BWI
1062015,0,498,CLT,ROC
1061309,3,444,CLT,MEM
1061315,83,813,CLT,DFW
1062010,51,197,CLT,ATL
1062214,12,813,CLT,DFW
1061429,12,560,CLT,BDL
1062211,32,560,CLT,BDL
1062219,32,434,CLT,DTW
1060955,6,549,CLT,FLL
1061305,-5,407,CLT,MCO
1061315,2,374,CLT,CLE
1062215,101,565,CLT,MIA
1061610,42,285,CLT,BNA
1062225,10,549,CLT,FLL
1061615,-4,549,CLT,FLL
1060945,-1,288,CLT,DCA
1061805,8,549,CLT,FLL
1062005,48,407,CLT,MCO
1061120,57,407,CLT,MCO
1061135,85,288,CLT,DCA
1060730,0,288,CLT,DCA
1061120,7,1665,CLT,LAS
1061620,0,407,CLT,MCO
1061800,-2,407,CLT,MCO
1061130,4,1541,CLT,PHX
1061320,93,565,CLT,MIA
1060750,7,566,CLT,MSY
1061150,1,285,CLT,JAX
1061750,36,288,CLT,DCA
1062220,43,1665,CLT,LAS
1061810,-1,500,CLT,STL
1061825,19,560,CLT,BDL
1061025,3,560,CLT,BDL
1060725,24,390,CLT,PHL
1061611,-6,702,CLT,MCI
1061455,2,288,CLT,DCA
1061840,117,793,CLT,IAH
1061640,68,288,CLT,DCA
1062212,21,521,CLT,RSW
1061419,-4,633,CLT,BOS
1060930,8,813,CLT,DFW
1061635,-1,1980,CLT,SEA
1062125,1,288,CLT,DCA
1061805,57,1995,CLT,SFO
1061309,-3,288,CLT,DCA
1061815,-2,566,CLT,MSY
1062215,-3,459,CLT,EWR
1061750,20,314,CLT,BWI
1060919,50,390,CLT,PHL
1062230,0,521,CLT,ORD
1061620,5,441,CLT,TPA
1061120,0,390,CLT,PHL
1061635,25,390,CLT,PHL
1062211,40,390,CLT,PHL
1061959,-1,390,CLT,PHL
1061800,44,1665,CLT,LAS
1060941,113,633,CLT,BOS
1061440,1,500,CLT,STL
1060734,0,1541,CLT,PHX
1062230,0,793,CLT,IAH
1061805,92,633,CLT,BOS
1062005,32,72,CLT,GSO
1061310,159,441,CLT,TPA
1060921,-2,146,CLT,CHS
1061445,54,441,CLT,TPA
1062211,0,633,CLT,BOS
1060749,6,441,CLT,TPA
1061500,79,1995,CLT,SFO
1061636,49,434,CLT,DTW
1062215,8,513,CLT,PBI
1062005,110,633,CLT,BOS
1061815,42,459,CLT,EWR
1060926,0,470,CLT,JFK
1061140,70,565,CLT,MIA
1061825,-5,288,CLT,DCA
1062015,19,1162,CLT,DEN
1061820,26,1162,CLT,DEN
1061805,-3,318,CLT,PIT
1061440,3,521,CLT,RSW
1061315,29,318,CLT,PIT
1061600,16,197,CLT,ATL
1061625,-4,521,CLT,RSW
1061324,45,285,CLT,JAX
1062225,26,223,CLT,RIC
1060754,-1,314,CLT,BWI
1062245,1,113,CLT,RDU
1061444,35,808,CLT,MSP
1062220,28,407,CLT,MCO
1062020,33,113,CLT,RDU
1061150,0,521,CLT,ORD
1061615,34,161,CLT,ILM
1061426,-1,594,CLT,PVD
1061949,17,808,CLT,MSP
1060926,44,513,CLT,PBI
1061954,7,285,CLT,BNA
1062230,-3,285,CLT,BNA
1061955,46,441,CLT,TPA
1062215,65,441,CLT,TPA
1061630,-2,513,CLT,PBI
1061954,32,146,CLT,CHS
1060745,-2,434,CLT,DTW
1061810,41,285,CLT,BNA
1062010,0,475,CLT,BUF
1061630,1,560,CLT,BDL
1061759,5,285,CLT,JAX
1061431,0,521,CLT,ORD
1060751,-1,407,CLT,MCO
1062225,5,197,CLT,ATL
1062211,34,470,CLT,JFK
1060930,88,1995,CLT,SFO
1061000,11,285,CLT,JAX
1060800,15,318,CLT,PIT
1060735,-1,594,CLT,PVD
1061615,10,223,CLT,RIC
1061000,4,473,CLT,LGA
1061805,21,113,CLT,RDU
1062225,22,359,CLT,MDT
1060754,-6,513,CLT,PBI
1061959,29,565,CLT,MIA
1062015,-5,285,CLT,JAX
1061135,-1,314,CLT,BWI
1060941,-3,441,CLT,TPA
1060955,-3,285,CLT,BNA
1062035,23,562,CLT,ALB
1061435,22,113,CLT,RDU
1061155,125,459,CLT,EWR
1061129,5,633,CLT,BOS
1062015,18,252,CLT,ORF
1060917,9,252,CLT,ORF
1060924,-4,475,CLT,BUF
1060930,12,1980,CLT,SEA
1062000,16,374,CLT,CLE
1060955,0,521,CLT,ORD
1062230,-4,161,CLT,ILM
1061120,1,113,CLT,RDU
1062220,0,475,CLT,BUF
1062020,72,473,CLT,LGA
1061755,0,521,CLT,ORD
1060945,-1,314,CLT,BWI
1061145,17,549,CLT,FLL
1061620,1,314,CLT,BWI
1060929,49,1162,CLT,DEN
1062005,17,702,CLT,MCI
1061315,28,314,CLT,BWI
1062215,2,524,CLT,SYR
1061455,119,459,CLT,EWR
1061122,49,1846,CLT,LAX
1061959,92,1846,CLT,LAX
1062010,11,459,CLT,EWR
1060935,-2,374,CLT,CLE
1060929,3,793,CLT,IAH
1060755,-5,633,CLT,BOS
1060955,88,459,CLT,EWR
1061117,0,470,CLT,JFK
1060748,86,459,CLT,EWR
1061749,-5,441,CLT,TPA
1060730,24,521,CLT,ORD
1061145,3,562,CLT,ALB
1060735,2,521,CLT,RSW
1061615,-1,594,CLT,PVD
1060745,3,1846,CLT,LAX
1061805,1,1980,CLT,SEA
1062009,64,594,CLT,PVD
1061611,1,633,CLT,BOS
1061130,-2,702,CLT,MCI
1061750,1,706,CLT,PWM
1060941,5,371,CLT,IND
1061300,-1,513,CLT,PBI
1061433,-2,434,CLT,DTW
1060744,5,1162,CLT,DEN
1061635,57,1846,CLT,LAX
1061949,28,444,CLT,MEM
1061600,117,285,CLT,JAX
1062215,37,288,CLT,DCA
1062220,46,285,CLT,JAX
1061620,30,524,CLT,SYR
1062209,1,594,CLT,PVD
1062220,50,808,CLT,MSP
1061759,42,197,CLT,ATL
1060735,-6,470,CLT,JFK
1061759,37,513,CLT,PBI
1061435,-2,566,CLT,MSY
1061120,15,566,CLT,MSY
1060742,0,113,CLT,RDU
1060930,20,113,CLT,RDU
1061135,6,441,CLT,TPA
1061259,0,113,CLT,RDU
1061615,33,113,CLT,RDU
1061425,-2,565,CLT,MIA
1060610,2,473,CLT,LGA
1060747,0,793,CLT,IAH
1060800,0,473,CLT,LGA
1061455,-2,314,CLT,BWI
1061140,5,473,CLT,LGA
1061125,104,793,CLT,IAH
1061305,107,473,CLT,LGA
1061312,0,793,CLT,IAH
1061425,268,473,CLT,LGA
1061440,-3,793,CLT,IAH
1061609,10,473,CLT,LGA
1061150,8,197,CLT,ATL
1061840,6,473,CLT,LGA
1061315,6,702,CLT,MCI
1062020,66,549,CLT,FLL
1061301,11,434,CLT,DTW
1061155,-3,521,CLT,RSW
1061252,58,223,CLT,RIC
1060955,5,565,CLT,MIA
1062020,11,223,CLT,RIC
1061115,6,434,CLT,DTW
1060953,6,1846,CLT,LAX
1062015,0,521,CLT,ORD
1062209,22,473,CLT,LGA
1061825,22,434,CLT,DTW
1061450,157,318,CLT,PIT
1060738,2,813,CLT,DFW
1061959,33,314,CLT,BWI
1061120,57,813,CLT,DFW
1062211,8,318,CLT,PIT
1061610,0,521,CLT,ORD
1060950,-3,318,CLT,PIT
1061820,62,813,CLT,DFW
1061140,72,318,CLT,PIT
1071820,31,951,CLT,SAT
1070925,-3,197,CLT,ATL
1071313,-3,633,CLT,BOS
1071946,35,1541,CLT,PHX
1071815,-1,1995,CLT,SFO
1071955,14,1846,CLT,LAX
1071810,-3,1501,CLT,SLC
1072010,-1,813,CLT,DFW
1070734,2,1995,CLT,SFO
1070800,7,197,CLT,ATL
1071810,97,1804,CLT,SAN
1071759,2,197,CLT,ATL
1070744,49,1846,CLT,LAX
1070752,76,1804,CLT,SAN
1070740,1,549,CLT,FLL
1071300,4,1541,CLT,PHX
1071624,160,1541,CLT,PHX
1071150,-1,1162,CLT,DEN
1071159,61,897,CLT,AUS
1071310,28,197,CLT,ATL
1070751,0,1665,CLT,LAS
1071318,0,470,CLT,JFK
1071324,2,459,CLT,EWR
1071115,-1,459,CLT,EWR
1072025,18,793,CLT,IAH
1071426,12,1541,CLT,PHX
1071625,-1,1995,CLT,SFO
1071440,15,407,CLT,MCO
1070745,-1,560,CLT,BDL
1071125,-1,808,CLT,MSP
1071459,30,813,CLT,DFW
1071610,-2,565,CLT,MIA
1070950,-1,1281,CLT,SJU
1071428,0,549,CLT,FLL
1071840,-1,500,CLT,STL
1071440,9,390,CLT,PHL
1071640,-2,318,CLT,PIT
1071635,1,1665,CLT,LAS
1072007,46,500,CLT,STL
1070924,9,407,CLT,MCO
1071815,-1,459,CLT,EWR
1070945,28,1321,CLT,STT
1071746,210,1541,CLT,PHX
1071958,9,521,CLT,RSW
1071634,0,475,CLT,BUF
1071315,-1,390,CLT,PHL
1071949,5,288,CLT,DCA
1071804,172,252,CLT,ORF
1072010,-3,359,CLT,MDT
1072000,0,498,CLT,ROC
1071307,2,444,CLT,MEM
1071315,9,813,CLT,DFW
1072011,10,197,CLT,ATL
1071433,0,560,CLT,BDL
1071959,38,314,CLT,BWI
1070950,5,549,CLT,FLL
1071306,-1,407,CLT,MCO
1071307,14,72,CLT,GSO
1071320,-4,374,CLT,CLE
1071800,-4,565,CLT,MIA
1071610,-1,285,CLT,BNA
1071615,3,549,CLT,FLL
1070945,-3,288,CLT,DCA
1071805,58,549,CLT,FLL
1072005,9,407,CLT,MCO
1071120,19,407,CLT,MCO
1071135,76,288,CLT,DCA
1070730,5,288,CLT,DCA
1071755,40,407,CLT,MCO
1071620,-3,407,CLT,MCO
1071124,33,1541,CLT,PHX
1070630,1,390,CLT,PHL
1071320,16,565,CLT,MIA
1070750,-14,566,CLT,MSY
1071149,-2,285,CLT,JAX
1071753,8,288,CLT,DCA
1071825,44,560,CLT,BDL
1071000,73,560,CLT,BDL
1070725,0,390,CLT,PHL
1071455,-1,288,CLT,DCA
1071805,15,793,CLT,IAH
1071640,1,288,CLT,DCA
1071420,2,633,CLT,BOS
1070931,0,813,CLT,DFW
1071309,186,288,CLT,DCA
1071825,58,566,CLT,MSY
1071750,1,314,CLT,BWI
1070915,16,390,CLT,PHL
1070930,2,1162,CLT,DEN
1071623,1,441,CLT,TPA
1071125,160,390,CLT,PHL
1071117,-3,566,CLT,MSY
1072015,2,390,CLT,PHL
1070945,101,633,CLT,BOS
1071440,81,500,CLT,STL
1070733,61,1541,CLT,PHX
1071802,40,633,CLT,BOS
1071825,-3,72,CLT,GSO
1071310,97,441,CLT,TPA
1070921,88,146,CLT,CHS
1071445,14,441,CLT,TPA
1070751,-1,441,CLT,TPA
1071635,-2,434,CLT,DTW
1072006,-1,633,CLT,BOS
1071750,82,441,CLT,TPA
1070925,15,470,CLT,JFK
1071145,-4,565,CLT,MIA
1071840,0,470,CLT,JFK
1071820,0,1162,CLT,DEN
1071815,14,318,CLT,PIT
1071440,-4,521,CLT,RSW
1071320,-4,318,CLT,PIT
1071600,4,197,CLT,ATL
1071320,2,285,CLT,JAX
1072009,21,521,CLT,ORD
1070804,-7,314,CLT,BWI
1071440,-1,808,CLT,MSP
1071140,114,285,CLT,BNA
1072020,58,113,CLT,RDU
1071150,5,521,CLT,ORD
1071426,-1,594,CLT,PVD
1071949,61,808,CLT,MSP
